WSPD,WVHT,APD
11.9,2.11,4.83
11.9,2.08,4.81
9.6,2.36,5.42
10.9,2.45,5.67
8.6,2.25,5.77
7.3,2.28,5.79
7.0,2.14,5.90
5.1,2.34,5.94
9.0,2.39,5.80
8.8,2.33,5.57
7.6,2.34,5.25
10.9,2.53,5.25
10.9,2.52,5.16
11.2,2.75,5.38
11.1,3.06,6.07
11.1,3.31,6.28
12.0,3.16,6.17
12.6,3.29,6.28
11.5,3.54,6.59
10.6,3.37,6.58
8.1,3.46,6.82
11.3,3.15,6.46
9.4,3.12,6.03
10.7,3.10,6.20
7.5,3.14,6.30
9.3,2.91,6.06
9.7,2.95,6.04
9.2,3.11,6.28
7.7,2.94,6.23
8.8,3.08,6.49
9.8,3.18,6.35
7.2,2.93,6.28
9.0,3.17,6.30
10.7,3.03,6.21
9.6,2.80,5.82
10.8,2.64,5.68
10.6,2.63,5.62
10.1,2.47,5.66
7.0,2.71,6.30
7.1,2.97,6.70
7.9,3.24,7.04
7.5,3.42,7.01
9.5,3.40,7.08
8.6,3.62,7.35
9.7,3.53,6.84
8.9,3.68,6.78
10.6,3.19,6.32
10.7,3.67,6.30
12.3,3.23,6.17
10.8,3.69,6.80
8.8,3.34,6.40
9.7,2.96,6.54
10.8,3.07,6.84
10.4,3.03,6.66
9.9,3.22,6.76
11.1,3.31,6.69
11.9,3.28,6.29
11.2,3.34,6.33
11.4,3.61,6.44
11.3,3.62,6.27
11.2,3.67,6.36
10.9,3.12,6.01
11.0,3.06,6.12
8.3,2.89,6.17
11.1,2.73,5.91
8.8,2.61,6.03
6.9,2.64,6.31
7.8,2.50,6.34
9.3,2.54,6.34
9.5,2.35,5.91
9.4,2.39,5.84
7.7,2.28,5.68
8.1,2.26,5.50
8.7,2.32,5.44
8.0,2.19,5.33
6.9,2.22,5.55
6.9,2.09,5.52
10.3,2.07,5.50
8.6,2.17,5.39
10.1,2.22,5.60
9.2,2.01,5.41
9.8,2.22,5.31
9.3,2.28,5.44
9.3,2.10,5.25
9.2,2.06,5.40
9.5,2.05,5.04
8.2,2.02,5.26
7.7,1.96,4.92
8.8,1.98,5.18
8.4,1.94,5.04
8.3,1.96,5.08
8.1,2.04,5.06
6.5,1.79,4.99
6.1,1.95,5.22
7.9,1.92,4.99
8.1,1.74,4.92
8.3,1.66,4.75
8.9,1.72,4.80
9.4,1.64,4.67
9.5,1.69,4.76
10.4,1.62,4.61
9.4,1.65,4.72
10.2,1.86,4.75
8.7,1.92,4.69
8.9,2.01,4.77
10.6,2.08,4.81
7.1,2.06,4.85
9.1,2.08,4.89
8.3,1.95,4.89
8.7,2.06,4.95
10.3,1.94,4.80
10.8,2.07,4.96
10.9,1.96,5.01
11.5,2.10,5.06
12.2,2.25,5.06
13.5,2.45,5.05
13.6,2.75,5.20
14.6,3.08,5.35
15.1,3.33,5.52
15.5,3.18,5.51
16.0,3.76,5.80
15.4,4.14,6.34
15.3,4.28,6.64
15.4,4.15,6.42
14.8,4.65,7.04
15.5,5.11,7.54
13.0,5.85,8.00
10.7,5.04,7.61
9.9,5.64,8.24
10.2,4.82,7.79
9.8,5.13,8.02
10.3,4.76,7.83
9.8,4.48,7.44
9.5,4.44,7.61
9.0,4.67,7.81
9.0,5.06,8.47
9.9,4.94,8.11
9.2,4.91,8.38
8.3,5.02,8.30
8.8,4.44,8.18
8.8,5.18,8.41
8.4,4.41,8.26
7.7,4.45,8.33
7.6,5.35,8.95
7.9,4.91,8.49
7.1,4.47,8.34
7.4,4.25,7.90
6.9,3.83,7.71
7.0,3.76,7.60
6.5,4.08,7.94
6.7,3.48,7.55
7.2,4.07,8.06
8.7,3.66,7.75
7.8,3.91,8.15
7.2,4.10,8.15
10.1,3.72,7.68
5.9,3.44,7.31
9.2,3.83,7.46
9.4,3.63,7.07
9.4,3.25,6.84
9.4,3.22,6.70
8.7,3.41,7.11
8.4,3.19,6.77
9.3,3.54,7.09
9.2,3.59,7.14
8.8,3.71,7.01
10.2,3.76,7.04
10.0,3.49,6.63
11.5,3.74,6.84
12.0,3.87,6.72
13.3,3.98,6.58
13.5,4.29,6.71
11.8,3.91,6.70
11.6,3.94,6.72
12.3,3.84,6.80
12.0,4.37,7.09
11.4,4.38,7.48
11.9,4.61,7.33
11.9,4.80,7.63
11.6,4.80,7.61
11.3,4.81,7.50
13.2,4.96,7.73
11.7,5.05,7.68
13.1,5.09,7.63
11.7,4.78,7.26
12.2,4.48,7.17
11.1,4.13,7.14
10.2,4.48,7.76
11.0,4.66,7.74
10.7,4.71,8.00
10.8,4.54,7.72
10.8,4.78,7.97
11.5,4.57,7.63
11.3,4.74,8.12
10.7,4.57,7.65
11.5,4.48,7.51
11.5,4.31,7.26
11.8,4.31,6.93
11.8,4.24,7.01
12.2,3.68,6.50
11.0,3.79,6.57
10.1,4.14,7.14
9.0,3.77,7.10
8.5,4.15,7.61
8.4,3.99,7.52
7.7,3.55,6.99
8.2,3.61,7.34
8.9,3.52,7.04
9.7,3.22,6.59
9.7,3.13,6.46
10.5,3.22,6.66
10.3,3.01,6.26
10.8,2.94,6.07
10.7,3.05,6.11
11.4,3.10,6.01
11.4,3.08,5.92
14.1,3.18,5.80
15.0,3.57,6.01
16.0,3.67,6.09
14.2,4.10,6.38
13.6,4.41,6.62
12.2,5.09,7.13
12.0,4.33,6.67
12.3,4.40,6.69
11.5,4.36,6.98
9.0,4.35,7.12
9.4,4.14,7.14
7.7,4.43,7.54
10.3,4.11,7.28
14.6,4.60,7.41
14.2,4.73,7.12
15.3,5.17,7.22
18.0,5.37,7.21
17.8,5.69,7.14
17.0,5.95,7.41
16.3,6.55,7.98
14.8,6.42,7.77
18.9,6.16,7.64
18.8,6.17,7.75
17.9,6.35,7.98
17.8,6.64,8.18
17.3,6.80,8.36
17.7,8.34,9.27
18.0,7.81,8.93
16.0,7.69,8.89
14.9,7.78,9.05
16.4,7.29,8.83
14.1,6.40,8.40
13.6,6.09,7.97
14.2,6.47,8.42
13.2,5.90,7.93
14.2,6.35,8.13
14.9,6.18,8.19
15.5,6.07,7.93
14.2,6.39,8.27
14.8,6.45,8.12
14.4,6.28,8.13
14.4,5.94,8.25
15.7,6.05,8.35
16.0,6.46,8.58
14.6,6.03,8.23
14.4,5.79,8.18
15.0,6.69,8.70
14.8,6.17,8.05
13.5,6.89,8.59
13.3,6.64,8.20
12.9,6.21,8.06
12.2,6.18,8.02
11.8,6.04,8.16
12.0,5.14,7.54
10.8,5.15,7.61
10.4,5.00,7.89
10.2,4.83,7.97
11.1,4.39,7.72
11.0,4.19,7.45
11.4,4.27,7.66
11.6,4.42,7.56
14.3,4.52,7.22
16.4,5.33,7.56
17.7,5.55,7.36
18.2,5.58,7.03
17.9,5.72,7.07
17.5,5.93,7.13
14.7,5.86,7.51
12.9,6.38,7.92
14.0,6.18,8.09
15.9,6.27,8.36
16.9,6.33,8.48
18.1,6.90,8.52
17.5,7.77,9.02
16.6,7.65,8.97
15.4,8.55,9.25
15.5,8.54,9.34
15.0,7.20,8.60
14.5,6.77,8.13
14.8,5.82,7.75
13.7,6.20,7.86
13.0,5.89,7.87
14.4,5.45,7.77
13.0,5.91,8.18
10.6,5.45,7.94
12.9,5.49,8.03
11.8,5.07,7.69
12.3,5.19,7.77
11.4,5.27,7.94
11.2,4.83,7.35
12.6,4.57,7.49
12.6,4.22,6.93
11.4,4.77,7.19
11.1,4.58,7.16
12.4,3.90,6.77
12.2,3.95,6.56
9.3,3.98,6.54
11.5,4.03,6.88
12.0,4.13,6.94
9.3,3.63,6.40
11.6,4.25,6.94
10.2,3.80,6.87
11.0,3.93,6.96
10.2,3.99,7.19
10.3,3.68,6.64
10.0,3.25,6.35
10.5,3.29,6.31
10.4,3.36,6.64
10.1,3.21,6.32
8.4,3.21,6.28
9.2,3.13,6.28
8.3,3.50,6.51
9.6,3.38,6.65
8.8,3.09,6.17
9.8,2.95,6.20
7.8,2.81,6.23
8.5,2.92,6.45
7.4,2.65,6.04
6.9,2.51,6.12
7.6,2.38,6.07
7.9,2.36,6.01
5.8,2.27,5.79
4.3,2.36,6.06
5.9,2.56,6.45
5.6,2.30,5.98
6.6,2.33,6.13
7.6,2.37,5.97
6.4,2.68,6.03
6.0,2.11,5.43
5.0,2.22,5.83
5.6,2.12,5.82
4.6,1.84,5.79
5.1,1.81,5.83
7.0,1.63,5.91
7.8,1.57,5.46
7.1,1.61,5.34
8.8,1.57,5.04
10.3,1.69,4.81
9.1,1.95,4.94
9.8,1.74,4.71
10.1,2.03,4.78
10.4,2.18,4.95
10.3,2.31,5.13
10.8,2.49,5.17
11.6,2.34,4.98
11.4,2.53,5.37
11.2,2.67,5.49
10.7,3.07,5.90
11.5,2.95,6.16
10.2,3.59,6.67
10.8,4.20,7.31
11.0,4.42,7.38
10.0,4.43,7.19
10.2,4.32,7.34
10.5,3.87,7.07
10.9,3.63,6.69
10.7,3.53,6.68
10.2,3.25,6.29
10.7,3.35,6.57
9.0,3.22,6.67
10.3,3.20,6.56
8.0,3.06,6.44
7.4,3.04,6.91
8.6,3.09,7.10
8.4,3.04,6.73
7.2,2.80,6.87
6.0,2.71,6.67
4.9,2.51,6.80
4.6,2.56,6.93
4.3,2.45,6.79
3.6,2.28,6.84
2.5,2.30,7.31
1.9,2.41,7.54
1.9,2.69,7.92
4.9,2.48,7.59
2.8,2.40,7.46
4.0,2.45,7.52
6.8,2.39,7.63
8.0,2.39,7.18
8.4,2.12,6.44
8.7,2.20,6.26
9.3,2.50,6.24
10.0,2.64,6.37
10.2,2.48,5.95
10.7,2.65,6.00
9.9,2.73,6.07
11.9,2.70,5.81
13.1,3.02,6.08
14.4,3.30,5.96
15.3,3.80,6.07
16.0,3.98,6.14
16.3,4.86,6.75
17.0,5.32,7.13
13.8,4.96,6.91
13.0,4.77,7.03
13.3,4.70,7.14
13.3,4.79,7.21
14.2,4.82,7.19
13.7,4.99,7.11
13.4,5.06,7.30
12.0,5.28,7.62
12.7,5.51,7.78
11.4,5.56,7.86
11.2,5.42,7.74
11.7,5.22,7.57
11.6,5.45,7.84
10.8,4.90,7.46
10.6,4.64,7.63
10.5,4.89,7.73
9.3,4.61,7.48
9.0,4.74,7.61
9.1,4.56,7.46
11.1,4.22,7.25
10.4,4.13,7.01
10.5,4.55,7.21
11.3,4.13,6.96
11.2,4.17,6.91
11.8,3.65,6.59
10.9,3.71,6.63
12.0,3.75,6.82
7.5,3.27,6.46
8.3,3.41,6.62
6.8,3.25,6.72
6.7,3.04,6.52
6.8,3.43,6.91
7.7,3.24,6.69
6.7,3.40,6.90
7.7,3.68,7.21
7.7,2.96,6.55
7.7,2.96,6.58
7.9,2.90,6.66
7.8,3.57,7.43
6.0,3.74,7.77
5.2,3.72,7.76
5.4,3.59,8.00
6.8,3.71,8.05
8.3,3.63,7.65
9.6,3.25,6.98
11.3,3.74,7.11
11.9,3.51,6.68
11.5,3.41,6.38
11.9,99.00,99.00
13.1,3.36,6.16
13.0,3.24,5.94
13.6,3.35,6.04
12.8,3.63,6.28
13.8,3.40,6.31
10.4,3.94,6.61
9.2,3.55,6.71
6.3,3.71,7.00
8.8,3.51,6.70
6.2,3.96,6.94
6.2,3.97,7.21
6.8,3.87,7.34
4.6,4.03,7.86
6.4,5.53,8.96
6.5,4.87,8.58
6.5,4.62,8.71
7.5,4.30,8.07
6.8,4.28,8.51
7.2,4.45,8.35
7.0,4.32,8.27
7.6,4.27,8.15
5.9,4.65,8.42
8.3,5.08,9.01
9.4,5.18,8.65
10.1,4.84,8.19
10.0,4.60,8.12
11.4,4.72,8.03
8.3,4.69,7.81
10.8,4.22,7.50
11.4,4.55,7.68
12.4,4.78,7.75
13.2,4.77,7.36
12.8,4.77,7.39
13.4,4.56,7.33
11.0,4.65,7.44
13.5,4.38,7.25
11.8,4.69,7.34
14.5,4.53,7.21
12.8,99.00,99.00
12.6,4.70,7.38
11.8,4.90,7.34
12.6,4.95,7.35
11.6,4.69,7.28
13.8,4.47,7.19
13.6,4.78,7.15
15.7,4.80,7.15
13.8,4.73,6.97
15.2,5.10,7.61
15.6,5.22,7.31
14.1,4.97,7.11
15.2,5.52,7.68
14.4,4.93,7.38
13.9,5.45,7.73
12.7,5.03,7.49
12.8,4.74,7.31
12.4,4.74,7.39
12.9,5.14,7.64
11.9,4.62,7.31
12.5,4.53,7.32
12.3,4.98,7.51
12.8,4.68,7.17
12.0,4.55,7.27
12.6,4.16,6.94
11.9,4.40,7.31
12.2,4.07,6.80
11.5,4.02,7.13
9.8,3.96,6.84
10.6,3.89,6.90
9.8,4.20,7.07
10.0,4.26,7.18
9.5,3.83,7.05
8.4,3.72,7.20
10.2,3.71,6.95
10.3,3.57,6.77
9.8,3.87,7.12
8.5,3.32,6.48
10.2,3.33,6.39
11.1,3.12,6.21
9.2,2.96,6.12
11.5,3.22,6.18
9.4,3.21,6.30
8.5,3.24,6.41
7.3,2.87,6.52
9.8,3.28,6.55
8.8,2.93,6.42
10.1,3.12,6.51
9.5,2.83,6.20
9.0,2.87,6.45
9.3,2.71,5.96
7.3,2.61,5.81
11.0,2.54,5.85
9.4,2.70,5.75
9.0,2.57,5.59
10.4,2.69,5.65
9.2,2.78,5.84
12.0,2.76,5.68
8.9,2.84,6.24
8.3,2.92,6.30
10.2,2.59,6.00
8.9,2.82,6.15
9.7,2.79,5.99
9.4,2.80,5.91
9.0,2.66,6.01
7.1,2.77,6.18
12.3,2.97,6.26
8.7,2.69,5.75
10.6,2.87,5.93
12.4,2.88,5.86
11.6,3.19,6.06
11.4,99.00,99.00
12.2,3.41,6.14
12.8,3.49,6.25
11.2,3.54,6.31
13.2,3.40,6.32
13.1,3.69,6.29
13.3,3.70,6.26
12.4,3.83,6.37
12.2,3.74,6.12
13.2,4.37,6.78
14.4,3.96,6.46
15.6,99.00,99.00
15.3,4.85,6.93
13.8,4.87,6.91
14.2,4.82,7.07
14.1,4.96,7.21
12.1,4.76,7.11
12.1,5.12,7.63
8.8,4.56,7.39
9.9,4.43,7.57
10.0,4.71,7.92
7.7,4.30,7.70
11.9,4.66,7.71
11.1,4.72,7.47
12.7,4.32,7.12
11.1,99.00,99.00
8.1,4.49,7.45
8.6,4.17,7.42
8.2,3.77,6.93
8.7,3.88,7.51
7.6,3.77,7.68
6.5,4.11,7.76
4.8,3.67,7.82
4.2,3.85,7.81
6.6,3.91,7.83
4.7,3.77,7.50
5.5,3.65,7.70
4.8,3.42,7.36
3.2,3.02,7.07
2.3,3.08,7.14
2.0,2.72,6.99
2.7,2.78,7.26
3.0,2.86,7.40
3.6,3.01,7.86
3.8,3.01,7.85
5.3,3.02,7.78
5.4,2.72,7.34
6.6,2.43,6.98
7.3,2.59,6.85
7.8,2.37,6.89
9.3,2.35,6.75
9.1,2.33,6.25
11.2,2.33,5.49
11.6,2.55,5.67
11.8,2.46,5.30
10.9,2.75,5.66
11.6,2.75,5.68
10.4,3.01,5.96
11.7,3.14,6.05
12.9,3.01,5.84
13.8,2.80,5.57
12.7,3.31,6.05
13.4,3.36,6.18
13.3,3.29,5.86
12.8,3.81,6.21
12.7,3.87,6.37
13.4,3.89,6.75
11.9,4.29,6.67
13.3,4.34,6.79
13.7,4.72,7.21
14.1,4.84,7.16
14.4,4.67,6.95
14.8,5.17,7.28
14.9,5.52,7.31
15.7,5.79,7.52
15.7,6.40,7.78
15.6,6.00,7.69
14.9,5.62,7.51
15.1,6.18,7.92
15.9,5.73,7.52
16.2,6.46,8.16
15.1,5.76,7.85
14.9,6.56,8.18
14.9,6.36,8.09
14.9,6.18,8.20
14.1,5.96,8.08
12.1,5.96,7.98
14.8,6.01,7.78
14.7,6.08,7.65
13.9,5.82,7.51
15.0,5.97,7.88
13.9,5.48,7.65
15.0,5.35,7.59
14.6,6.22,7.94
15.6,6.73,8.47
14.5,6.73,8.45
14.9,7.08,8.58
15.1,6.82,8.50
15.2,7.16,8.57
15.9,7.08,8.66
13.2,7.07,8.50
15.2,7.16,8.43
14.0,6.57,8.27
14.9,6.65,8.42
14.9,6.67,8.46
15.2,7.01,8.59
14.3,6.82,8.64
15.1,7.84,9.25
14.0,99.00,99.00
14.4,6.66,8.49
14.3,6.98,8.56
14.1,6.61,8.47
14.2,6.32,8.17
13.9,7.25,8.80
15.4,6.37,8.32
15.1,6.54,8.13
13.1,6.36,7.99
13.3,6.38,8.22
12.2,5.74,7.85
12.4,5.50,8.03
12.0,5.90,8.02
11.4,5.83,7.96
11.7,5.09,7.68
12.2,5.18,7.91
11.3,4.79,7.22
10.6,4.92,7.49
10.9,4.51,7.17
8.9,4.28,7.25
10.3,4.20,7.04
8.5,3.44,6.55
7.6,3.61,6.65
7.3,3.40,6.71
7.7,3.34,6.80
6.9,3.34,6.84
5.3,3.00,6.63
5.1,2.81,6.41
8.2,2.67,6.26
7.5,2.46,6.09
8.9,2.56,5.77
7.4,2.41,5.73
7.0,2.08,5.51
7.0,2.20,5.64
8.5,2.20,5.54
6.8,2.23,5.72
6.5,2.13,5.63
5.9,2.16,5.62
4.8,2.17,5.74
3.3,2.01,5.62
0.9,1.97,5.76
1.0,1.82,5.78
4.1,1.72,5.92
6.2,1.99,6.51
5.8,1.85,6.08
7.3,1.89,6.12
9.4,2.02,5.85
10.5,1.96,5.33
11.8,2.00,4.92
12.7,2.29,5.01
14.4,2.63,5.11
14.7,2.75,5.12
14.6,3.19,5.61
14.0,3.62,6.12
12.5,3.94,6.53
13.2,4.35,6.77
11.4,5.27,7.72
11.1,5.97,8.28
10.5,4.97,7.57
10.3,5.01,7.79
9.4,5.48,8.26
8.5,5.41,8.23
8.4,5.53,8.58
8.6,6.23,9.03
7.9,6.16,9.38
6.3,6.85,9.86
8.4,6.62,9.76
6.0,6.40,9.70
3.8,6.26,9.46
6.6,6.38,9.89
3.0,6.63,10.07
2.6,5.74,9.52
2.3,5.13,9.05
4.0,5.24,9.35
6.3,4.99,9.37
6.8,4.69,9.06
6.9,4.73,9.26
7.7,4.29,8.84
8.5,5.23,9.68
9.9,4.60,8.94
10.6,4.34,8.31
11.7,3.80,7.48
11.7,4.24,7.58
12.0,4.50,7.41
11.5,99.00,99.00
10.3,4.20,7.30
9.3,4.22,7.31
8.0,3.71,7.25
8.3,3.76,7.42
10.4,3.47,7.25
15.3,3.67,6.49
13.6,3.85,6.37
13.6,4.02,6.55
13.7,4.59,6.86
12.7,4.58,7.04
11.1,4.45,7.10
11.0,4.63,7.14
10.8,4.49,7.05
9.5,99.00,99.00
8.8,3.28,6.52
9.0,3.68,7.03
9.2,3.59,7.09
8.5,3.73,7.32
7.8,3.67,7.21
7.0,3.84,7.69
6.7,3.97,7.76
6.6,3.50,7.46
5.3,3.96,7.92
5.2,3.86,7.84
4.0,3.99,8.15
3.7,3.99,8.30
2.1,4.29,8.65
4.3,3.50,8.08
6.1,3.24,8.11
7.5,3.27,7.88
8.9,3.32,7.64
8.4,3.35,7.32
8.4,3.53,7.83
10.2,3.21,7.19
10.0,3.90,7.77
9.8,3.96,8.19
9.8,3.88,7.93
9.7,4.49,8.50
7.8,4.36,8.22
9.4,4.33,8.45
7.9,4.77,8.59
8.4,4.70,8.76
7.0,4.87,9.17
7.3,4.83,9.39
5.3,4.65,9.36
5.9,3.99,8.92
6.2,4.05,9.26
7.1,3.78,8.64
6.4,99.00,99.00
8.4,4.11,9.16
4.7,4.48,9.05
5.3,4.16,8.84
5.2,3.95,8.47
5.9,4.34,8.76
8.0,4.63,8.76
6.9,4.33,8.51
6.1,99.00,99.00
7.4,3.94,8.36
7.6,3.20,7.48
7.0,3.27,7.45
6.8,3.23,7.62
7.6,3.23,7.36
7.7,2.97,7.22
6.2,3.16,7.23
8.3,3.38,7.05
7.5,3.13,6.76
7.7,2.99,6.63
8.2,3.23,6.99
9.3,3.25,6.92
6.2,2.87,6.56
6.7,2.65,6.63
8.3,2.71,6.52
7.7,2.68,6.99
6.7,2.52,7.06
8.4,2.89,7.25
8.5,2.65,7.03
9.5,99.00,99.00
10.3,2.38,6.01
11.5,2.67,5.83
13.1,2.63,5.44
14.2,3.02,5.52
15.9,3.17,5.47
17.1,3.54,5.77
14.5,3.99,6.20
13.9,4.26,6.55
13.8,99.00,99.00
16.8,5.33,7.12
16.2,6.03,7.65
15.3,6.08,7.73
13.9,6.36,8.21
12.8,5.91,7.91
13.0,6.11,8.15
10.6,5.97,8.23
8.6,5.24,7.96
8.5,5.82,8.80
7.5,5.95,8.96
4.1,99.00,99.00
1.8,5.73,8.99
3.5,6.15,9.28
7.5,5.33,8.99
11.1,5.30,8.76
12.9,5.35,8.85
15.0,99.00,99.00
16.4,5.24,7.63
17.5,5.00,7.12
18.2,4.96,7.03
18.2,5.18,6.92
16.7,5.08,7.09
15.2,4.88,7.32
16.1,4.79,7.12
17.9,5.11,7.03
17.5,5.88,7.77
18.8,6.23,8.05
18.3,7.02,8.46
18.4,7.73,8.75
17.2,7.95,8.81
16.6,7.01,8.26
17.0,6.46,7.84
17.1,6.67,8.20
18.0,6.31,8.10
16.1,6.62,8.47
16.5,6.33,8.28
17.1,7.11,8.73
16.9,6.68,8.29
15.5,6.51,8.40
14.8,6.28,8.41
15.3,6.74,8.32
15.7,6.37,7.99
15.4,6.20,8.07
14.8,6.09,7.81
15.4,6.10,7.62
15.3,5.81,7.67
14.2,5.61,7.75
13.2,6.31,8.03
10.5,5.86,8.00
9.8,5.82,8.40
8.8,5.66,8.62
8.5,4.79,7.96
8.9,4.97,8.01
9.2,4.61,7.66
8.7,4.09,7.16
8.0,3.86,7.28
9.3,3.73,7.13
10.2,3.79,7.17
10.8,3.35,6.56
10.2,3.38,6.46
11.0,3.49,6.68
11.8,3.37,6.90
14.1,3.67,6.63
16.0,3.79,6.30
18.7,3.89,6.22
21.3,4.50,6.45
22.1,5.37,6.74
19.7,6.20,7.55
17.1,7.45,8.11
14.4,6.17,7.57
12.4,7.15,8.41
11.9,6.68,8.27
11.1,5.57,7.83
10.3,6.38,8.53
10.3,5.55,8.27
10.4,5.86,8.42
10.9,6.03,8.58
11.1,5.86,8.42
11.2,5.79,8.46
11.6,5.60,8.30
10.9,5.96,8.36
10.8,5.26,8.02
12.0,6.06,8.29
11.6,5.63,8.24
11.4,5.60,8.12
13.0,5.94,8.24
11.5,5.42,8.12
11.3,5.46,7.91
12.0,5.59,8.09
10.8,5.45,8.22
9.0,5.93,8.81
8.1,5.42,8.58
7.7,5.63,9.16
7.5,5.67,9.24
6.9,5.17,8.68
7.8,5.24,8.93
8.0,5.18,8.79
8.5,4.92,8.51
8.5,4.83,8.35
8.1,4.86,8.51
8.3,4.78,8.26
8.7,4.96,8.42
8.3,4.60,8.05
8.0,4.61,8.41
8.0,4.11,8.16
8.1,3.66,8.01
8.5,3.45,7.62
9.1,3.70,7.64
9.8,3.49,7.45
10.6,3.38,6.82
11.3,3.47,6.63
12.7,3.74,6.66
12.7,3.34,6.07
14.1,3.45,6.11
14.4,3.70,6.06
14.7,3.89,6.34
14.8,3.84,6.43
15.9,4.41,6.73
16.9,4.58,6.79
16.8,5.37,7.43
17.0,5.74,7.75
16.4,6.37,8.09
17.2,5.86,7.73
16.4,6.82,8.20
16.7,6.59,8.14
16.4,6.27,7.79
15.5,6.37,7.80
15.6,6.83,8.19
15.6,6.02,7.92
15.6,6.88,8.42
14.9,6.81,8.40
14.7,6.67,8.69
14.8,6.23,8.57
15.6,6.14,8.25
15.5,6.84,8.93
15.8,6.43,8.34
15.5,6.78,8.43
15.8,7.39,8.96
16.2,7.22,8.51
15.9,6.53,8.08
16.9,7.26,8.55
15.8,6.49,8.02
15.9,5.97,7.56
16.7,6.72,8.36
16.8,6.91,8.50
16.4,6.87,8.65
16.8,6.86,8.51
16.4,7.18,8.75
16.2,7.41,8.88
16.8,6.68,8.35
15.7,7.23,8.89
15.0,6.74,8.38
15.9,6.74,8.29
14.5,7.34,8.78
14.6,7.14,8.51
14.0,6.80,8.35
13.3,6.87,8.82
12.1,6.36,8.40
11.7,5.98,8.35
10.2,6.55,9.17
9.1,5.94,8.57
8.0,5.64,8.51
7.6,5.05,8.20
8.4,5.53,8.83
10.3,5.36,8.50
10.6,5.41,8.66
11.7,5.92,8.62
12.6,4.87,7.52
12.8,5.14,7.70
12.6,5.12,7.75
14.1,5.26,7.46
14.5,6.28,7.99
14.3,5.67,7.75
15.6,6.39,8.18
15.1,5.37,7.40
14.4,6.25,8.24
15.0,5.49,7.65
14.9,6.15,8.10
13.7,5.87,8.11
14.1,5.56,7.78
12.5,5.79,8.07
13.9,5.59,7.87
13.8,5.86,8.09
13.7,5.97,7.96
12.3,6.21,8.22
11.1,6.15,8.44
12.1,5.47,7.92
10.6,5.09,7.70
8.5,5.49,8.04
8.5,4.47,7.70
7.5,5.02,8.37
8.0,4.72,8.27
6.2,4.75,8.41
5.8,4.43,8.48
5.0,4.32,8.36
2.9,4.38,8.07
3.6,4.36,8.13
3.1,4.04,7.93
2.3,4.33,8.28
1.7,3.77,7.71
0.9,4.08,8.29
1.3,3.71,7.75
1.7,3.28,7.51
2.7,3.45,7.98
4.9,3.22,7.98
0.5,3.40,8.42
4.7,3.27,8.32
0.9,2.92,7.84
3.1,3.12,7.86
4.1,3.03,7.45
3.9,2.77,7.64
2.8,99.00,99.00
7.9,2.88,7.74
6.8,2.59,7.22
4.2,2.65,7.42
7.1,2.44,6.63
11.3,2.69,6.10
11.9,2.80,5.69
12.3,2.85,5.74
13.0,3.04,5.52
13.2,3.35,6.07
12.6,3.68,6.32
9.8,3.57,6.55
10.5,3.76,7.01
11.4,3.74,6.81
11.3,3.85,6.82
12.6,3.83,6.60
11.5,4.24,6.96
11.5,3.87,6.70
10.9,3.99,6.80
10.7,3.68,6.70
10.3,4.12,7.08
10.2,3.53,6.68
9.5,3.78,6.78
8.5,3.85,7.06
6.9,3.87,7.18
7.0,3.70,7.01
6.7,3.56,7.10
6.8,3.35,7.27
6.1,3.19,7.08
6.0,3.20,7.12
7.7,3.10,7.25
7.3,3.34,7.44
7.7,3.73,7.94
6.7,3.21,7.45
5.3,3.43,7.73
4.8,3.20,7.83
6.4,2.88,7.08
5.4,3.34,7.70
6.2,3.20,7.61
5.8,3.15,7.59
5.9,3.28,7.61
5.1,3.43,8.08
5.5,3.68,8.23
5.4,3.73,8.51
4.9,3.47,8.44
5.3,3.32,8.62
5.3,3.20,8.71
4.6,3.22,8.66
4.5,3.58,8.81
4.5,3.42,8.46
5.3,3.37,8.14
6.6,3.50,8.17
6.4,3.44,8.12
7.2,3.76,8.08
8.1,3.42,7.77
8.9,3.18,7.25
10.7,3.19,7.17
11.1,3.41,7.10
10.5,3.53,7.12
9.9,3.66,7.27
11.4,3.55,7.03
12.5,3.64,6.79
13.0,3.84,6.90
13.4,3.79,6.37
13.7,3.88,6.50
13.9,3.79,6.23
14.8,3.95,6.28
14.8,4.17,6.46
15.6,4.75,6.71
14.4,4.69,6.78
14.8,4.86,7.04
14.8,5.38,7.48
15.0,5.86,7.72
14.6,5.43,7.81
11.0,5.26,7.55
9.0,4.87,7.79
8.9,5.11,8.26
8.7,5.01,8.22
9.5,4.46,8.33
9.3,4.69,8.19
8.9,4.58,7.95
8.1,4.86,8.45
7.8,5.24,8.85
5.2,5.40,9.43
6.8,5.28,9.08
5.6,5.63,9.03
5.7,5.59,9.05
5.9,5.47,8.84
5.6,4.95,8.95
7.3,4.61,8.46
8.3,4.44,8.60
10.3,4.35,8.22
12.2,4.05,7.98
13.3,4.17,7.75
12.7,4.60,7.75
12.7,4.31,7.55
13.6,4.63,7.45
14.0,4.58,7.13
14.4,4.97,7.25
15.5,5.15,7.36
17.0,4.89,6.97
18.2,5.59,7.46
19.1,6.17,7.51
18.0,6.71,7.93
17.2,6.21,7.79
16.4,7.06,8.36
14.2,7.17,8.63
13.7,6.74,8.73
