YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2007,01,10,12,00,199,11.6,13.7,4.25,12.12,7.53,999,1029.7,3.3,3.7,999.0,99.0,99.00
2007,01,10,13,00,190,10.3,12.7,4.37,10.81,7.86,999,1029.6,3.7,3.7,999.0,99.0,99.00
2007,01,10,14,00,190,13.1,15.8,4.33,12.12,7.27,999,1028.9,3.6,3.7,999.0,99.0,99.00
2007,01,10,15,00,174,12.1,14.7,4.56,12.12,7.38,999,1027.9,2.6,3.7,999.0,99.0,99.00
2007,01,10,16,00,175,13.2,15.6,4.80,16.00,7.66,999,1027.0,2.8,3.7,999.0,99.0,99.00
2007,01,10,17,00,164,13.5,15.9,4.77,11.43,7.36,999,1025.6,2.8,3.7,999.0,99.0,99.00
2007,01,10,18,00,168,13.9,16.7,5.19,11.43,7.98,999,1025.9,3.3,3.7,999.0,99.0,99.00
2007,01,10,19,00,173,14.4,17.7,4.83,14.81,7.34,999,1025.7,3.7,3.7,999.0,99.0,99.00
2007,01,10,20,00,172,13.8,16.9,5.49,10.81,7.84,999,1025.6,3.9,3.7,999.0,99.0,99.00
2007,01,10,21,00,182,14.0,17.3,5.63,16.00,8.03,999,1025.6,4.3,3.7,999.0,99.0,99.00
2007,01,10,22,00,173,14.1,17.1,5.86,14.81,8.47,999,1024.7,4.3,3.7,999.0,99.0,99.00
2007,01,10,23,00,179,12.8,15.2,6.10,14.81,9.00,999,1024.5,4.4,3.7,999.0,99.0,99.00
2007,01,11,00,00,181,12.8,16.3,6.26,14.81,8.85,999,1023.9,4.4,3.7,999.0,99.0,99.00
2007,01,11,01,00,177,12.7,16.3,6.51,14.81,9.37,999,1023.3,4.5,3.7,999.0,99.0,99.00
2007,01,11,02,00,179,11.9,15.0,6.72,14.81,9.31,999,1023.4,4.5,3.7,999.0,99.0,99.00
2007,01,11,03,00,178,11.6,14.4,6.31,14.81,9.08,999,1023.3,4.5,3.7,999.0,99.0,99.00
2007,01,11,04,00,180,11.6,14.0,6.43,14.81,9.42,999,1023.1,4.5,3.7,999.0,99.0,99.00
2007,01,11,05,00,179,11.9,13.9,5.60,14.81,8.44,999,1022.9,4.4,3.7,999.0,99.0,99.00
2007,01,11,06,00,175,12.4,15.1,6.09,14.81,8.91,999,1022.7,4.5,3.7,999.0,99.0,99.00
2007,01,11,07,00,176,11.8,14.2,5.29,14.81,8.29,999,1022.8,4.5,3.7,999.0,99.0,99.00
2007,01,11,08,00,177,12.0,15.3,6.07,14.81,8.76,999,1022.3,4.5,3.7,999.0,99.0,99.00
2007,01,11,09,00,173,12.7,15.2,5.59,14.81,8.54,999,1021.6,4.5,3.7,999.0,99.0,99.00
2007,01,11,10,00,177,11.6,14.0,5.87,14.81,8.67,999,1021.7,4.5,3.7,999.0,99.0,99.00
2007,01,11,11,00,171,11.7,14.8,5.82,16.00,8.73,999,1021.3,4.5,3.7,999.0,99.0,99.00
2007,01,11,13,00,171,11.6,14.3,5.36,14.81,8.55,999,1019.9,4.4,3.7,999.0,99.0,99.00
2007,01,11,14,00,169,12.1,14.4,5.81,16.00,9.01,999,1019.1,4.4,3.7,999.0,99.0,99.00
2007,01,11,15,00,173,11.7,13.8,5.26,14.81,8.65,999,1018.6,4.3,3.7,999.0,99.0,99.00
2007,01,11,16,00,172,10.5,12.9,5.05,13.79,8.13,999,1017.9,4.0,3.7,999.0,99.0,99.00
2007,01,11,17,00,164,12.5,15.3,5.33,13.79,8.34,999,1016.9,4.0,3.7,999.0,99.0,99.00
2007,01,11,18,00,162,11.2,13.5,4.96,13.79,7.80,999,1016.5,4.1,3.7,999.0,99.0,99.00
2007,01,11,19,00,162,10.9,13.7,4.75,12.12,7.85,999,1015.8,4.0,3.7,999.0,99.0,99.00
2007,01,11,20,00,158,10.8,12.8,4.89,13.79,7.89,999,1015.1,4.0,3.7,999.0,99.0,99.00
2007,01,11,21,00,154,11.1,13.8,4.29,10.81,7.27,999,1014.3,4.1,3.7,999.0,99.0,99.00
2007,01,11,22,00,158,11.4,14.8,4.48,14.81,7.32,999,1013.1,4.0,3.7,999.0,99.0,99.00
2007,01,11,23,00,155,11.1,13.7,4.53,9.09,7.38,999,1011.5,3.8,3.7,999.0,99.0,99.00
2007,01,12,00,00,154,12.0,14.5,4.67,16.00,7.67,999,1010.2,3.6,3.7,999.0,99.0,99.00
2007,01,12,01,00,159,11.4,14.0,4.52,17.39,7.82,999,1009.3,2.8,3.7,999.0,99.0,99.00
2007,01,12,02,00,155,8.9,10.6,4.25,13.79,7.40,999,1008.8,1.7,3.7,999.0,99.0,99.00
2007,01,12,03,00,161,8.2,9.7,4.59,16.00,8.01,999,1008.1,1.4,3.7,999.0,99.0,99.00
2007,01,12,04,00,158,6.9,8.1,3.93,16.00,7.77,999,1007.5,1.4,3.7,999.0,99.0,99.00
2007,01,12,05,00,168,6.6,7.9,4.20,16.00,8.09,999,1007.3,1.6,3.7,999.0,99.0,99.00
2007,01,12,06,00,177,6.4,7.6,4.05,14.81,7.97,999,1006.9,2.2,3.7,999.0,99.0,99.00
2007,01,12,07,00,203,7.2,8.8,3.71,12.12,7.76,999,1007.1,2.8,3.7,999.0,99.0,99.00
2007,01,12,08,00,214,7.4,9.1,3.57,11.43,7.78,999,1007.3,3.6,3.7,999.0,99.0,99.00
2007,01,12,09,00,245,9.1,11.0,3.60,13.79,7.86,999,1008.4,3.6,3.7,999.0,99.0,99.00
2007,01,12,10,00,256,9.5,11.8,3.70,9.09,7.67,999,1009.7,2.9,3.7,999.0,99.0,99.00
2007,01,12,11,00,263,8.9,11.0,3.86,9.09,7.44,999,1010.9,2.9,3.7,999.0,99.0,99.00
2007,01,12,12,00,251,8.2,10.2,3.77,10.00,7.54,999,1011.7,3.2,3.7,999.0,99.0,99.00
2007,01,12,13,00,241,7.1,8.6,4.45,16.00,8.52,999,1012.3,3.5,3.7,999.0,99.0,99.00
2007,01,12,14,00,226,6.9,8.5,4.25,10.81,8.07,999,1012.7,3.5,3.7,999.0,99.0,99.00
2007,01,12,15,00,192,7.3,9.4,4.27,10.81,8.41,999,1012.1,3.6,3.7,999.0,99.0,99.00
2007,01,12,16,00,196,8.8,10.9,4.63,10.81,8.47,999,1012.3,3.7,3.7,999.0,99.0,99.00
2007,01,12,17,00,172,9.7,11.7,4.13,12.12,7.64,999,1010.8,3.7,3.7,999.0,99.0,99.00
2007,01,12,18,00,179,11.4,13.8,4.37,10.81,7.78,999,1011.0,3.8,3.7,999.0,99.0,99.00
2007,01,12,19,00,179,12.9,16.1,3.82,11.43,7.24,999,1010.6,4.6,3.7,999.0,99.0,99.00
2007,01,12,20,00,190,13.1,16.0,3.92,11.43,7.04,999,1010.8,4.9,3.7,999.0,99.0,99.00
2007,01,12,21,00,200,13.7,17.1,4.09,11.43,6.82,999,1011.4,5.2,3.7,999.0,99.0,99.00
2007,01,12,22,00,205,12.4,15.4,3.95,10.00,6.77,999,1011.6,5.3,3.7,999.0,99.0,99.00
2007,01,12,23,00,220,10.6,13.7,4.07,10.81,7.26,999,1012.5,4.9,3.7,999.0,99.0,99.00
2007,01,13,00,00,245,8.0,12.0,4.22,11.43,7.38,999,1013.4,4.5,3.7,999.0,99.0,99.00
2007,01,13,01,00,247,8.3,10.1,4.27,10.81,7.73,999,1014.0,4.1,3.7,999.0,99.0,99.00
2007,01,13,02,00,242,6.0,7.7,4.30,10.00,7.76,999,1014.6,4.0,3.7,999.0,99.0,99.00
2007,01,13,03,00,232,3.1,4.3,4.28,9.09,7.80,999,1014.9,3.8,3.7,999.0,99.0,99.00
2007,01,13,04,00,258,1.6,2.8,4.26,10.00,7.90,999,1015.0,3.7,3.7,999.0,99.0,99.00
2007,01,13,05,00,15,0.4,1.5,4.26,10.00,7.84,999,1015.1,3.5,3.7,999.0,99.0,99.00
2007,01,13,06,00,33,2.5,3.7,3.90,10.81,7.88,999,1014.6,3.5,3.6,999.0,99.0,99.00
2007,01,13,07,00,53,5.0,7.1,3.76,10.81,7.95,999,1013.8,3.4,3.6,999.0,99.0,99.00
2007,01,13,08,00,68,5.2,7.0,3.90,10.00,8.13,999,1013.6,3.4,3.6,999.0,99.0,99.00
2007,01,13,09,00,82,4.7,6.4,3.74,10.00,8.09,999,1013.8,3.6,3.6,999.0,99.0,99.00
2007,01,13,10,00,60,6.2,8.0,3.23,10.00,7.72,999,1012.6,3.6,3.6,999.0,99.0,99.00
2007,01,13,11,00,55,7.8,9.9,3.32,13.79,8.00,999,1011.2,3.5,3.7,999.0,99.0,99.00
2007,01,13,12,00,60,8.9,11.6,3.32,9.09,7.47,999,1009.8,3.6,3.7,999.0,99.0,99.00
2007,01,13,13,00,71,10.9,13.1,3.24,9.09,7.36,999,1008.1,3.5,3.7,999.0,99.0,99.00
2007,01,13,14,00,60,11.3,13.8,2.95,12.90,6.35,999,1006.5,3.7,3.7,999.0,99.0,99.00
2007,01,13,15,00,58,11.9,15.0,2.74,12.12,5.85,999,1005.0,3.7,3.7,999.0,99.0,99.00
2007,01,13,16,00,57,12.4,15.1,2.87,5.26,5.70,999,1003.2,3.6,3.7,999.0,99.0,99.00
2007,01,13,17,00,61,11.2,13.8,2.95,9.09,5.88,999,1002.0,3.6,3.6,999.0,99.0,99.00
2007,01,13,18,00,59,11.7,14.1,2.55,5.56,5.39,999,1000.5,3.6,3.6,999.0,99.0,99.00
2007,01,13,19,00,60,10.0,12.0,2.78,8.33,5.79,999,999.8,3.6,3.6,999.0,99.0,99.00
2007,01,13,20,00,68,9.8,11.6,2.76,6.25,5.90,999,999.4,3.6,3.6,999.0,99.0,99.00
2007,01,13,21,00,68,10.0,12.4,2.44,5.88,5.49,999,998.2,3.5,3.6,999.0,99.0,99.00
2007,01,13,22,00,68,9.3,12.0,2.58,7.14,5.79,999,997.1,3.4,3.6,999.0,99.0,99.00
2007,01,13,23,00,72,9.0,11.0,2.81,7.14,5.84,999,996.3,3.0,3.6,999.0,99.0,99.00
2007,01,14,00,00,62,8.8,11.0,2.95,7.14,6.02,999,995.0,2.9,3.7,999.0,99.0,99.00
2007,01,14,01,00,61,7.4,9.3,2.57,7.14,5.78,999,994.3,2.8,3.7,999.0,99.0,99.00
2007,01,14,02,00,56,8.1,9.3,2.85,7.14,5.91,999,993.3,2.6,3.7,999.0,99.0,99.00
2007,01,14,03,00,55,7.3,9.1,2.61,6.67,5.69,999,992.7,2.6,3.7,999.0,99.0,99.00
2007,01,14,04,00,61,6.1,7.1,2.61,7.14,5.94,999,992.1,2.7,3.7,999.0,99.0,99.00
2007,01,14,05,00,66,3.8,4.7,2.52,7.69,5.91,999,991.7,2.6,3.7,999.0,99.0,99.00
2007,01,14,06,00,106,1.6,2.3,2.50,7.69,6.03,999,991.6,2.6,3.6,999.0,99.0,99.00
2007,01,14,07,00,209,4.3,5.5,2.79,7.69,6.55,999,991.7,2.5,3.6,999.0,99.0,99.00
2007,01,14,08,00,222,5.3,6.4,2.43,7.69,6.56,999,992.0,2.4,3.6,999.0,99.0,99.00
2007,01,14,09,00,236,8.4,10.2,2.43,8.33,6.59,999,992.5,3.1,3.6,999.0,99.0,99.00
2007,01,14,10,00,235,12.8,15.9,2.58,7.69,5.51,999,992.9,3.7,3.6,999.0,99.0,99.00
2007,01,14,11,00,241,11.9,14.7,2.92,8.33,5.68,999,993.7,3.2,3.6,999.0,99.0,99.00
2007,01,14,12,00,227,10.8,13.2,2.77,9.09,5.87,999,994.4,4.1,3.6,999.0,99.0,99.00
2007,01,14,13,00,220,9.4,11.4,3.28,7.69,6.27,999,995.1,4.0,3.6,999.0,99.0,99.00
2007,01,14,14,00,220,8.9,11.0,3.22,8.33,6.21,999,995.5,3.9,3.6,999.0,99.0,99.00
2007,01,14,15,00,221,8.3,10.2,3.42,8.33,6.62,999,995.9,3.7,3.6,999.0,99.0,99.00
2007,01,14,16,00,223,7.1,8.2,3.26,8.33,6.57,999,996.2,3.7,3.6,999.0,99.0,99.00
2007,01,14,17,00,224,6.7,9.7,3.46,8.33,6.94,999,996.6,3.6,3.6,999.0,99.0,99.00
2007,01,14,18,00,226,3.0,4.4,3.49,8.33,7.22,999,997.4,3.4,3.6,999.0,99.0,99.00
2007,01,14,19,00,209,5.5,6.7,3.76,9.09,7.57,999,997.9,3.9,3.6,999.0,99.0,99.00
2007,01,14,20,00,204,4.4,6.2,4.21,10.00,7.83,999,998.7,3.8,3.6,999.0,99.0,99.00
2007,01,14,21,00,190,4.0,5.3,3.82,10.00,7.82,999,999.6,4.0,3.6,999.0,99.0,99.00
2007,01,14,22,00,185,2.7,4.2,3.75,10.00,7.54,999,1000.1,4.1,3.6,999.0,99.0,99.00
2007,01,14,23,00,182,2.9,4.7,3.50,10.00,7.40,999,1000.2,4.0,3.6,999.0,99.0,99.00
2007,01,15,00,00,124,0.6,1.7,3.86,10.81,7.99,999,1000.5,4.2,3.6,999.0,99.0,99.00
2007,01,15,01,00,71,2.0,3.2,3.81,9.09,8.01,999,1001.0,3.8,3.7,999.0,99.0,99.00
2007,01,15,02,00,59,2.1,3.7,4.85,13.79,8.85,999,1001.6,3.9,3.6,999.0,99.0,99.00
2007,01,15,03,00,71,0.6,2.0,4.39,10.00,8.32,999,1002.3,3.9,3.6,999.0,99.0,99.00
2007,01,15,04,00,1,0.4,2.1,4.24,10.00,8.15,999,1003.0,3.6,3.6,999.0,99.0,99.00
2007,01,15,05,00,25,2.2,3.6,4.29,10.81,8.30,999,1003.8,3.8,3.6,999.0,99.0,99.00
2007,01,15,06,00,9,4.8,7.6,3.99,10.00,8.61,999,1004.6,3.4,3.6,999.0,99.0,99.00
2007,01,15,07,00,21,6.4,8.5,3.63,10.00,8.00,999,1005.3,2.9,3.6,999.0,99.0,99.00
2007,01,15,08,00,27,7.0,9.2,3.50,10.81,7.94,999,1006.2,3.0,3.6,999.0,99.0,99.00
2007,01,15,09,00,30,7.1,9.2,3.37,10.00,7.55,999,1007.5,3.2,3.6,999.0,99.0,99.00
2007,01,15,10,00,14,6.5,8.5,3.34,10.00,7.65,999,1008.8,3.3,3.6,999.0,99.0,99.00
2007,01,15,11,00,2,6.9,8.9,3.39,9.09,7.73,999,1009.7,2.8,3.6,999.0,99.0,99.00
2007,01,15,12,00,5,7.3,9.0,3.43,10.00,7.62,999,1010.6,2.5,3.6,999.0,99.0,99.00
2007,01,15,13,00,25,7.5,9.8,3.23,10.81,7.51,999,1011.2,2.3,3.6,999.0,99.0,99.00
2007,01,15,14,00,13,5.8,7.5,3.21,10.00,7.46,999,1012.4,2.2,3.6,999.0,99.0,99.00
2007,01,15,15,00,342,5.0,7.3,3.00,9.09,7.19,999,1013.6,2.1,3.6,999.0,99.0,99.00
2007,01,15,16,00,322,4.8,6.3,3.15,12.12,7.47,999,1014.3,2.2,3.6,999.0,99.0,99.00
2007,01,15,17,00,311,5.6,7.9,2.95,9.09,7.21,999,1015.2,2.1,3.6,999.0,99.0,99.00
2007,01,15,18,00,328,3.9,5.9,3.08,12.90,7.46,999,1015.5,2.1,3.6,999.0,99.0,99.00
2007,01,15,19,00,343,3.9,5.5,3.05,12.12,7.41,999,1015.8,2.0,3.6,999.0,99.0,99.00
2007,01,15,20,00,0,2.7,4.6,3.13,9.09,7.46,999,1016.7,1.7,3.6,999.0,99.0,99.00
2007,01,15,21,00,54,0.7,2.0,2.90,9.09,7.45,999,1017.5,1.8,3.6,999.0,99.0,99.00
2007,01,15,22,00,139,1.8,2.8,2.92,10.00,7.53,999,1018.0,1.8,3.6,999.0,99.0,99.00
2007,01,15,23,00,194,4.2,6.0,2.78,9.09,7.46,999,1017.9,2.1,3.6,999.0,99.0,99.00
2007,01,16,00,00,185,4.3,7.1,2.76,9.09,7.63,999,1017.7,2.1,3.6,999.0,99.0,99.00
2007,01,16,01,00,174,4.9,6.9,2.53,8.33,7.24,999,1017.4,2.2,3.6,999.0,99.0,99.00
2007,01,16,02,00,149,6.0,7.4,2.40,8.33,7.17,999,1016.9,2.3,3.6,999.0,99.0,99.00
2007,01,16,03,00,143,7.9,9.1,2.40,11.43,6.80,999,1016.3,2.5,3.7,999.0,99.0,99.00
2007,01,16,04,00,144,9.1,11.1,2.09,7.69,6.15,999,1015.5,3.1,3.8,999.0,99.0,99.00
2007,01,16,05,00,147,9.6,11.6,2.15,9.09,5.77,999,1014.5,3.4,3.8,999.0,99.0,99.00
2007,01,16,06,00,165,10.5,12.3,2.27,10.81,5.91,999,1013.5,3.7,3.7,999.0,99.0,99.00
2007,01,16,07,00,160,12.2,14.5,2.34,11.43,5.31,999,1012.1,3.6,3.6,999.0,99.0,99.00
2007,01,16,08,00,161,12.5,15.8,2.34,10.00,5.20,999,1011.2,3.6,3.6,999.0,99.0,99.00
2007,01,16,09,00,155,13.0,15.9,2.62,5.26,5.24,999,1009.9,3.9,3.6,999.0,99.0,99.00
2007,01,16,10,00,161,13.3,18.2,2.90,6.25,5.46,999,1008.7,4.2,3.6,999.0,99.0,99.00
2007,01,16,11,00,162,13.2,16.4,3.34,7.14,5.69,999,1007.7,4.5,3.6,999.0,99.0,99.00
2007,01,16,12,00,160,13.5,16.2,3.41,7.14,5.93,999,1006.1,4.6,3.6,999.0,99.0,99.00
2007,01,16,13,00,161,13.9,17.6,3.50,7.14,6.01,999,1004.6,4.6,3.6,999.0,99.0,99.00
2007,01,16,14,00,160,13.7,16.5,3.31,7.69,5.94,999,1003.1,4.7,3.6,999.0,99.0,99.00
2007,01,16,15,00,158,14.1,17.5,3.66,8.33,6.20,999,1001.4,4.8,3.6,999.0,99.0,99.00
2007,01,16,16,00,161,12.7,15.3,4.26,8.33,6.54,999,1000.2,4.8,3.6,999.0,99.0,99.00
2007,01,16,17,00,164,13.6,16.5,4.00,9.09,6.51,999,999.0,4.8,3.6,999.0,99.0,99.00
2007,01,16,18,00,173,11.8,15.0,3.97,9.09,6.65,999,998.1,4.6,3.6,999.0,99.0,99.00
2007,01,16,19,00,172,10.4,13.7,3.98,9.09,6.80,999,997.5,4.6,3.6,999.0,99.0,99.00
2007,01,16,20,00,202,9.5,11.5,4.06,10.00,6.95,999,997.6,4.7,3.6,999.0,99.0,99.00
2007,01,16,21,00,232,8.1,10.4,3.64,10.81,6.68,999,998.1,4.5,3.7,999.0,99.0,99.00
2007,01,16,22,00,259,10.3,13.2,3.22,10.00,6.72,999,999.1,4.5,3.7,999.0,99.0,99.00
2007,01,16,23,00,236,8.2,9.6,3.88,10.00,7.30,999,999.7,4.6,3.7,999.0,99.0,99.00
2007,01,17,00,00,238,9.5,11.6,3.64,9.09,7.10,999,1000.8,4.8,3.7,999.0,99.0,99.00
2007,01,17,01,00,240,9.7,12.0,3.88,11.43,7.34,999,1001.7,4.7,3.7,999.0,99.0,99.00
2007,01,17,02,00,245,8.4,10.1,3.41,11.43,7.07,999,1002.0,4.6,3.7,999.0,99.0,99.00
2007,01,17,03,00,241,7.5,9.2,3.59,9.09,7.20,999,1003.3,4.3,3.7,999.0,99.0,99.00
2007,01,17,04,00,227,7.5,8.8,3.51,11.43,7.07,999,1004.6,4.3,3.7,999.0,99.0,99.00
2007,01,17,05,00,219,8.1,9.7,3.61,11.43,7.34,999,1005.9,4.3,3.7,999.0,99.0,99.00
2007,01,17,06,00,205,5.1,6.5,3.58,10.81,7.36,999,1005.7,4.1,3.7,999.0,99.0,99.00
2007,01,17,07,00,192,5.9,7.4,4.12,10.81,7.85,999,1005.9,4.0,3.7,999.0,99.0,99.00
2007,01,17,08,00,184,7.6,8.8,3.80,11.43,7.85,999,1006.0,4.0,3.7,999.0,99.0,99.00
2007,01,17,09,00,172,8.0,9.6,3.60,11.43,7.60,999,1005.6,3.9,3.7,999.0,99.0,99.00
2007,01,17,10,00,165,8.9,10.9,3.98,9.09,8.14,999,1004.7,3.9,3.7,999.0,99.0,99.00
2007,01,17,11,00,167,9.3,11.3,3.79,10.00,7.74,999,1004.0,3.9,3.7,999.0,99.0,99.00
2007,01,17,12,00,169,10.4,12.3,3.85,12.12,7.53,999,1003.5,3.9,3.7,999.0,99.0,99.00
2007,01,17,13,00,175,11.3,14.6,4.41,16.00,7.93,999,1004.1,4.0,3.7,999.0,99.0,99.00
2007,01,17,14,00,171,10.3,13.4,4.59,16.00,8.24,999,1003.6,4.0,3.7,999.0,99.0,99.00
2007,01,17,15,00,172,10.3,12.7,4.38,10.81,7.75,999,1002.7,4.1,3.7,999.0,99.0,99.00
2007,01,17,16,00,157,8.9,10.7,4.28,11.43,8.03,999,1001.6,4.0,3.7,999.0,99.0,99.00
2007,01,17,17,00,164,10.6,12.8,4.18,16.00,7.80,999,1001.3,3.9,3.7,999.0,99.0,99.00
2007,01,17,18,00,159,10.8,13.9,4.41,14.81,8.14,999,1000.8,3.9,3.7,999.0,99.0,99.00
2007,01,17,19,00,154,9.9,12.0,4.49,14.81,8.31,999,1000.4,4.0,3.7,999.0,99.0,99.00
2007,01,17,20,00,155,9.1,11.1,4.30,11.43,7.81,999,999.7,3.9,3.7,999.0,99.0,99.00
2007,01,17,21,00,149,7.4,9.2,5.32,14.81,8.96,999,999.1,3.9,3.7,999.0,99.0,99.00
2007,01,17,22,00,146,7.3,9.3,4.84,16.00,8.93,999,998.5,3.8,3.7,999.0,99.0,99.00
2007,01,17,23,00,140,5.6,7.9,5.19,14.81,8.91,999,997.9,3.8,3.7,999.0,99.0,99.00
2007,01,18,00,00,127,6.5,8.2,5.31,14.81,9.59,999,997.0,3.6,3.7,999.0,99.0,99.00
2007,01,18,01,00,123,5.5,7.4,5.05,13.79,9.10,999,996.4,3.6,3.7,999.0,99.0,99.00
2007,01,18,02,00,141,5.2,6.3,4.49,13.79,8.76,999,996.0,3.7,3.7,999.0,99.0,99.00
2007,01,18,03,00,143,4.8,5.9,4.95,14.81,9.11,999,995.8,3.6,3.7,999.0,99.0,99.00
2007,01,18,04,00,147,2.8,3.9,4.66,10.81,9.09,999,995.6,3.4,3.7,999.0,99.0,99.00
2007,01,18,05,00,143,2.4,3.7,4.48,14.81,9.38,999,995.4,3.4,3.7,999.0,99.0,99.00
2007,01,18,06,00,159,2.0,3.6,4.28,13.79,8.81,999,995.3,3.3,3.7,999.0,99.0,99.00
2007,01,18,07,00,241,2.5,3.7,3.87,13.79,8.56,999,995.3,3.1,3.7,999.0,99.0,99.00
2007,01,18,08,00,249,4.1,6.2,3.99,10.00,8.74,999,995.3,3.2,3.7,999.0,99.0,99.00
2007,01,18,09,00,264,5.2,8.1,3.59,12.90,8.35,999,995.3,3.2,3.7,999.0,99.0,99.00
2007,01,18,10,00,263,5.8,7.4,3.44,10.81,8.42,999,995.5,3.5,3.7,999.0,99.0,99.00
2007,01,18,11,00,266,5.4,6.6,3.71,10.81,8.63,999,995.7,3.6,3.7,999.0,99.0,99.00
2007,01,18,12,00,244,6.5,8.3,3.62,13.79,8.82,999,995.8,3.8,3.7,999.0,99.0,99.00
2007,01,18,13,00,240,6.1,7.3,3.58,11.43,8.57,999,996.0,3.8,3.7,999.0,99.0,99.00
2007,01,18,14,00,238,6.2,7.6,3.71,10.81,8.45,999,995.8,3.6,3.7,999.0,99.0,99.00
2007,01,18,15,00,244,7.4,9.5,3.91,12.90,8.44,999,995.8,3.5,3.7,999.0,99.0,99.00
2007,01,18,16,00,239,5.9,8.0,3.74,12.90,8.40,999,995.9,3.6,3.7,999.0,99.0,99.00
2007,01,18,17,00,229,6.5,7.9,3.63,12.90,8.29,999,995.9,3.7,3.7,999.0,99.0,99.00
2007,01,18,18,00,227,7.1,10.0,3.52,12.90,8.04,999,996.1,3.3,3.7,999.0,99.0,99.00
2007,01,18,19,00,219,5.3,6.5,3.38,12.90,8.19,999,996.4,3.6,3.7,999.0,99.0,99.00
2007,01,18,20,00,220,6.2,7.8,3.19,13.79,7.76,999,996.5,3.6,3.7,999.0,99.0,99.00
2007,01,18,21,00,218,6.8,8.6,3.12,12.12,7.48,999,996.5,3.6,3.7,999.0,99.0,99.00
2007,01,18,22,00,204,7.8,9.8,3.17,10.00,7.67,999,996.0,3.9,3.7,999.0,99.0,99.00
2007,01,18,23,00,210,8.0,9.5,3.25,11.43,7.52,999,995.7,4.0,3.7,999.0,99.0,99.00
2007,01,19,00,00,200,6.9,8.4,2.84,11.43,7.13,999,995.5,3.9,3.7,999.0,99.0,99.00
2007,01,19,01,00,206,8.4,10.1,3.35,12.12,7.41,999,995.5,2.8,3.7,999.0,99.0,99.00
2007,01,19,02,00,208,7.4,9.2,3.41,10.00,7.45,999,995.7,3.2,3.7,999.0,99.0,99.00
2007,01,19,03,00,227,7.5,9.1,3.16,12.12,7.16,999,996.0,3.1,3.7,999.0,99.0,99.00
2007,01,19,04,00,219,6.4,7.7,3.82,12.12,8.15,999,996.4,3.4,3.8,999.0,99.0,99.00
2007,01,19,05,00,214,7.9,9.8,3.57,12.12,7.95,999,996.8,3.6,3.8,999.0,99.0,99.00
2007,01,19,06,00,224,7.7,10.2,3.56,12.12,8.07,999,997.2,3.7,3.8,999.0,99.0,99.00
2007,01,19,07,00,230,8.6,10.7,3.93,12.90,8.13,999,997.7,3.6,3.7,999.0,99.0,99.00
2007,01,19,08,00,233,9.0,11.1,3.96,12.90,8.16,999,998.2,3.9,3.7,999.0,99.0,99.00
2007,01,19,09,00,230,8.7,11.4,3.73,12.90,7.86,999,998.5,3.6,3.7,999.0,99.0,99.00
2007,01,19,10,00,233,8.6,10.9,3.67,13.79,7.78,999,999.0,3.6,3.7,999.0,99.0,99.00
2007,01,19,11,00,239,8.7,10.5,3.67,12.90,7.70,999,999.7,3.5,3.8,999.0,99.0,99.00
2007,01,19,12,00,243,10.0,12.2,3.74,12.12,7.47,999,1000.2,3.5,3.8,999.0,99.0,99.00
2007,01,19,13,00,236,9.2,11.4,3.38,12.90,7.24,999,1001.1,3.1,3.8,999.0,99.0,99.00
2007,01,19,14,00,236,9.0,10.9,3.38,12.12,7.12,999,1001.5,3.1,3.8,999.0,99.0,99.00
2007,01,19,15,00,235,9.9,11.9,3.31,11.43,6.97,999,1001.9,3.6,3.8,999.0,99.0,99.00
2007,01,19,16,00,226,8.5,10.6,3.38,12.90,6.73,999,1002.3,3.4,3.8,999.0,99.0,99.00
2007,01,19,17,00,226,10.1,12.3,3.52,12.12,6.83,999,1002.6,3.4,3.8,999.0,99.0,99.00
2007,01,19,18,00,219,8.8,10.5,3.54,12.12,7.03,999,1003.0,3.0,3.7,999.0,99.0,99.00
2007,01,19,19,00,218,9.2,11.2,3.90,10.00,7.05,999,1003.4,3.3,3.8,999.0,99.0,99.00
2007,01,19,20,00,220,10.7,14.1,3.65,12.12,7.13,999,1003.5,2.1,3.8,999.0,99.0,99.00
2007,01,19,21,00,213,9.1,11.8,3.96,10.81,7.25,999,1003.7,3.1,3.8,999.0,99.0,99.00
2007,01,19,22,00,219,11.3,14.4,3.96,11.43,7.37,999,1003.4,2.6,3.8,999.0,99.0,99.00
2007,01,19,23,00,211,8.9,10.7,3.66,8.33,7.06,999,1002.8,3.4,3.8,999.0,99.0,99.00
2007,01,20,00,00,212,7.2,9.2,3.87,10.00,7.33,999,1002.1,3.8,3.7,999.0,99.0,99.00
2007,01,20,01,00,194,7.0,8.6,3.77,10.00,7.31,999,1001.5,3.7,3.7,999.0,99.0,99.00
2007,01,20,02,00,192,6.1,7.9,3.77,11.43,7.59,999,1000.7,3.7,3.7,999.0,99.0,99.00
2007,01,20,03,00,171,5.8,7.4,3.78,10.81,7.52,999,999.9,3.7,3.6,999.0,99.0,99.00
2007,01,20,04,00,154,6.3,7.7,3.44,10.81,7.19,999,999.0,3.6,3.6,999.0,99.0,99.00
2007,01,20,05,00,136,7.7,9.6,3.50,10.81,7.43,999,997.2,3.8,3.6,999.0,99.0,99.00
